weight_T,weight_B,weight_U,weight_H,weight_C,weight_D,weight_F,weight_R,baseline_score,copt_score,copt_minus_baseline
0.22957204946981988,0.2628411796237485,0.1879437976788301,0.09038577663523696,0.07068348102100862,0.062366273803329965,0.05513126434226326,0.04107617742576285,0.3257514556050079,0.4724498602428443,0.1466984046378364
0.21647705393626376,0.2673340215691777,0.14552790150619554,0.1086327631266337,0.0783604526964134,0.07903161559842847,0.06298348045728451,0.04165271110960286,0.28882503143483873,0.4376069960879219,0.1487819646530832
0.24378627754173482,0.2686657580406451,0.12082459915349306,0.11276841219171106,0.07178583594614366,0.0785945848328429,0.06815426369846894,0.035420268594960475,0.3121808750693207,0.46101304118709885,0.14883216611777816
0.22382689248398638,0.2765560589040692,0.12422295131027548,0.1019835503028052,0.09464801520693672,0.08411171993354949,0.05031117544043949,0.044339636417938096,0.2763351638932702,0.43302681133302423,0.15669164743975406
0.27022243701119786,0.240277813813488,0.16626649123103315,0.10136168893855713,0.06203891583484788,0.06538124830569264,0.05823973452652642,0.03621167033865697,0.36128408319084093,0.4951808491365402,0.13389676594569927
0.22586249741717346,0.2571475519385406,0.15891326853716897,0.08605005633855095,0.09180555082807589,0.06812351693407635,0.06970835066854526,0.04238920733786849,0.27917012632469695,0.4207571966928904,0.14158707036819346
0.26302295014182964,0.24708868038196816,0.1483343452000519,0.10554360008283177,0.07849134286697294,0.07282903865745177,0.04375976364754393,0.04093027902134986,0.34100271200103693,0.48172600842441815,0.14072329642338122
0.2406850541476737,0.24862354690594676,0.12893275005774435,0.10090342252603524,0.09054078544792882,0.08230772982283369,0.060870280071727075,0.04713643102011029,0.2835204219209636,0.42271441249606556,0.13919399057510196
0.276361982872468,0.24337445368597313,0.15913990241368442,0.08595435041695446,0.074758849730204,0.06183182072846359,0.060050497656501875,0.03852814249575048,0.3462249120124302,0.48162494340609396,0.13540003139366374
0.22351742856343942,0.2887767836037136,0.15749313104033347,0.08622975219684274,0.07512648445476225,0.07010723981223012,0.06254700591484752,0.0362021744138309,0.3022384455157878,0.46274098520581025,0.16050253969002243
0.2533928666150044,0.27243815806902294,0.12352782659306878,0.10665564745177866,0.07795627801715888,0.06127787887132326,0.06295346883917867,0.041797875543464445,0.3241243521786428,0.4752569503905193,0.15113259821187647
0.27112362298198367,0.20710007603778555,0.1251479069363503,0.11880313460852343,0.09361672195882464,0.08294975854971472,0.05718748533114772,0.04407129359566995,0.31182102074752593,0.42853189216231413,0.1167108714147882
0.21589936646251182,0.24159979138615764,0.1818801839407092,0.10129706421756378,0.0850268845573561,0.08356009903561087,0.050533719798681695,0.04020289060140904,0.2928685962652722,0.42947483832963895,0.13660624206436678
0.2446947426507649,0.22000901332980874,0.17983420284297966,0.11924076664540764,0.07914784556729354,0.05694196795719195,0.06187591292728232,0.03825554807927127,0.3374293800787959,0.45873223142023467,0.12130285134143876
0.2703492765672103,0.27658385747182906,0.12378188217971033,0.11258032088186211,0.06946338834640227,0.05882027481281625,0.05076791123271784,0.037653088507451936,0.36082558230647244,0.5162584093495897,0.15543282704311723
0.22649051160334716,0.2494577638991329,0.14106416347478667,0.09833804628056231,0.08875501353795298,0.07886145751355864,0.06850558284287582,0.04852746084778363,0.27216709606866174,0.4102011447139948,0.13803404864533309
0.2827591000440354,0.21817367174335295,0.1357953980462686,0.11243524842512272,0.0816349237061249,0.07582187611030095,0.060893264099116655,0.03248651782567781,0.34199835350207713,0.4638669250257556,0.12186857152367847
0.2790617752213229,0.21974737022126423,0.13252657720451586,0.11662973527788723,0.0831259739536901,0.06343894000051177,0.06262016933006775,0.04284945879074021,0.33971301050261427,0.46157138635442424,0.12185837585180997
0.28768653914626185,0.2529254953733248,0.12493155286978196,0.08631659326804421,0.0917673243028675,0.06540424255100663,0.05551278860890699,0.035455463879806186,0.3348429554471901,0.47691126349492974,0.14206830804773962
0.23389624983034502,0.28040657024828514,0.16812933674818464,0.08231211904777119,0.06248287843513012,0.0695880076397146,0.06678315857118601,0.03640167947938335,0.3191617019063423,0.47415842945589026,0.15499672754954796
